Date,Line item,Key-values,Total impressions
12/17/24,CNY_House_Companies-on-the-Move_ROS_Evergreen_Bombora_010124,refresh=true,24
12/17/24,CNY_House_Crain-Currency-Evergreen-Brand-Awareness_ROS_MLT_301024,refresh=true,232
12/17/24,CNY_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,182
12/17/24,CNY_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,231
12/17/24,CNY_House_Green-Market-Report_ROS_MLT_030423,refresh=true,196
12/17/24,CNY_House_Lead-Gen_Classifieds_ROS_Bombora_MLT_010124,refresh=true,248
12/17/24,CNY_House_Notable-Litigators-&-Trial-Attorneys_ROS_MLT_221124,refresh=true,317
12/17/24,CNY_House_People-on-the-Move_ROS_Bombora_MLT_010124,refresh=true,27
12/17/24,CNY_House_Power-Breakfast_ROS_MLT_010124,refresh=true,243
12/17/24,CNY_House_Power-Breakfast_ROS_MLT_171224,refresh=true,307
12/17/24,CNY_House_Women-of-Influence-Nominations_ROS_MLT_111224,refresh=true,352
12/17/24,CNY_TD-Bank_Home_Native_MLT_161224 (181498),refresh=true,137
12/17/24,CNY_Talkspace_Home_Native_MLT_161224 (191276),refresh=true,150
12/17/24,CNY_Thomson-Coburn_Home_Native_MLT_161224 (168831),refresh=true,130
12/17/24,MHO_Best-Places-to-Work-CFN_ROS_MLT_181124,refresh=true,646
12/17/24,MHO_Blocking_Web (GEO),refresh=true,1
12/17/24,MHO_CenterWell-Humana_Native_ROS_011224 (189616),refresh=true,41
12/17/24,MHO_Centers-Health-Care_Native_ROS_011224 (193473),refresh=true,45
12/17/24,MHO_Custom-Virtual-Briefing_ROS_MLT_121224,refresh=true,810
12/17/24,MHO_Design-Collective-By-Cintas_Native_ROS_011224 (180717),refresh=true,43
12/17/24,MHO_Health-Catalyst_Native_ROS_151224 (195002),refresh=true,51
12/17/24,MHO_HealthTrust_Native_ROS_151224 (187873),refresh=true,38
12/17/24,MHO_Innovators-Awards-CFN_INTERSTITIAL_181124,refresh=true,13
12/17/24,MHO_Innovators-Awards-CFN_ROS_MLT_181124,refresh=true,694
12/17/24,MHO_KMPG_Native_ROS_091224_TD (196963),refresh=true,55
12/17/24,MHO_Leading-Women-CFN_INTERSTITIAL_071024,refresh=true,11
12/17/24,MHO_Leading-Women-CFN_ROS_MLT_071024,refresh=true,673
12/17/24,MHO_Lifepoint_HP_Test,refresh=true,30
12/17/24,MHO_Mental-Health-Virtual-Briefing_POST_EVENT_ROS_MLT_151124,refresh=true,622
12/17/24,MHO_The-2030-Playbook-Conference_INTERSTITIAL_111224,refresh=true,11
12/17/24,MHO_The-2030-Playbook-Conference_ROS_MLT_111224,refresh=true,850
12/17/24,PIO_Fidelity-Institutional_Article_SPONSOR_MLT_161224 (196738),refresh=true,2
12/17/24,PIO_House_Backfill_MLT_050421,refresh=true,429
12/17/24,PIO_House_Backfill_MLT_060624,refresh=true,462
12/17/24,PIO_House_Backfill_MLT_301024,refresh=true,450
12/17/24,PIO_Investment-Insights-GSAM_ROS_NTV_01_161224,refresh=true,35
12/17/24,PIO_Investment-Insights-Morningstar_ROS_NTV_01_161224,refresh=true,48
12/17/24,PIO_Investment-Insights-ORIX_ROS_NTV_01_181124,refresh=true,43
12/17/24,PIO_Public-Pension-Supplement_ROS_NTV_01_091224,refresh=true,43
12/17/24,PIO_Real-Assets-Intel_ROS_NTV_01_181124,refresh=true,51
12/17/24,PIO_Strategy-Q&A-abpc_ROS_NTV_01_181124,refresh=true,38
12/17/24,PIO_Wellington-Management-Company_ROS_NTV_01_021224 (192140),refresh=true,37
12/17/24,PIO_post-conf-brief-MassMutual_ROS_NTV_01_181124,refresh=true,35
12/17/24,PNO_Engel-Machinery-Inc_Native_031224-020125,refresh=true,76
12/17/24,PNO_House-Marketing_Executive-Forum-2025_Interstitial_071024-100325,refresh=true,1
12/17/24,PNO_House-Marketing_Executive-Forum-2025_ROS_Billboard_970x250_071024-100325,refresh=true,115
12/17/24,PNO_House-Marketing_Executive-Forum-2025_ROS_REC_02_071024-100325,refresh=true,280
12/17/24,PNO_House-Marketing_Fictiv-Webinar_ROS_MLT_161224-140125,refresh=true,343
12/17/24,PNO_House-Marketing_K-Show-2025_ROS_MLT_111224-010425,refresh=true,358
12/17/24,PNO_House-Marketing_K-Show-2025_ROS_REC_02_111224-010425,refresh=true,344
12/17/24,PNO_House_Evergreen_ROS_2023,refresh=true,451
12/17/24,PNO_House_Executive-Forum-2025_ROS_MLT_071024-100325,refresh=true,320
12/17/24,PNO_Krauss-Maffei-Corporation_SPN_Article-guid_MLT_101224-101225,refresh=true,8
12/17/24,PNO_Krauss-Maffei_Native_101224-090125,refresh=true,80
12/17/24,PNO_LS-Mtron_Native_041224-030125,refresh=true,63
12/17/24,PNP_House-Evergreen-Backfill_MLT_0218,refresh=true,72
12/17/24,PNP_House-Marketing_Chinaplas-Contra_ROS_MLT_171024-180425,refresh=true,5
12/17/24,RPN_House-Marketing_GPS_ROS_MLT_061224-060325,refresh=true,36
12/17/24,RPN_House-Marketing_GPS_ROS_REC_02_061224-060325,refresh=true,7
12/17/24,RPN_House_Evergreen_ROS,refresh=true,165
12/17/24,TBO_House_Evergreen_ROS,refresh=true,289
12/18/24,AAO_Adobe_Q4-2024_2595491_Content-Spons_MLT_131224 (190453),refresh=true,155
12/18/24,AAO_Amazon-Ads_2024_Publisher-Page_Content-Spons_MLT_121124 (176080),refresh=true,1
12/18/24,AAO_Amazon_2024_2596366_Content-Spons_MLT_131224 (198212),refresh=true,"1,106"
12/18/24,AAO_Amazon_2024_2596791_Content-Spons_MLT_171224 (172246),refresh=true,49
12/18/24,AAO_Amazon_2024_Publisher-Page_Content-Spons_MLT_131224 (198211),refresh=true,1
12/18/24,AAO_Arc_First Impression Takeover,refresh=true,"1,003"
12/18/24,AAO_Arc_Homepage Takeover,refresh=true,173
12/18/24,AAO_Arc_House - Backfill,refresh=true,684
12/18/24,AAO_Arc_Native_NTV_01_Below7th_article,refresh=true,31
12/18/24,AAO_Arc_Native_NTV_02_BelowLastParagraph,refresh=true,26
12/18/24,AAO_Arc_Native_NTV_03_RightRail,refresh=true,28
12/18/24,AAO_Arc_Resource-Center-Mid-Leaderboard_Test,refresh=true,8
12/18/24,AAO_Audacy_2024_Webcast_ROS_House_MLT_261124,refresh=true,165
12/18/24,AAO_Audacy_2024_Webcast_ROS_House_MLT_281024,refresh=true,164
12/18/24,AAO_Audacy_2024_Whitepaper_ROS_House_MLT_071124,refresh=true,185
12/18/24,AAO_Audacy_2024_Whitepaper_ROS_House_MLT_091224,refresh=true,181
12/18/24,AAO_Celtra_2024_Webcast_ROS_House_MLT_270924,refresh=true,185
12/18/24,AAO_Clinch_2024_Webcast_ROS_House_MLT_291024,refresh=true,170
12/18/24,AAO_Disqo_2024_Webcast_ROS_House_MLT_100924,refresh=true,170
12/18/24,AAO_Disqo_2024_Whitepaper_ROS_House_MLT_151024,refresh=true,161
12/18/24,AAO_Ezoic_2024_2595326_Content-Spons_MLT_111224 (189909),refresh=true,167
12/18/24,AAO_HP_Blocking-Pixel_LB_01_200421_New,refresh=true,1
12/18/24,AAO_House_Sponsored-Product-Cards_ROC_PCARD1+PCARD2,refresh=true,2
12/18/24,AAO_Kantar_2024_Whitepaper_ROS_House_MLT_141124,refresh=true,167
12/18/24,AAO_Kantar_2024_Whitepaper_ROS_House_MLT_240924,refresh=true,168
12/18/24,AAO_Klaviyo_2024_Whitepaper_ROS_House_MLT_161224,refresh=true,195
12/18/24,AAO_Meta_2024_Whitepaper_ROS_House_MLT_211124,refresh=true,141
12/18/24,AAO_Nativo_2024_Webcast_ROS_House_MLT_141024,refresh=true,165
12/18/24,AAO_Old-City-Media_2024_Webcast_ROS_House_MLT_051124,refresh=true,159
12/18/24,AAO_Pathlabs_Q4-2024_Webcast_ROS_House_MLT_161024,refresh=true,168
12/18/24,AAO_Premion_2024_2595461_Content-Spons_MLT_121224 (183679),refresh=true,5
12/18/24,AAO_Salesforce_Q4-2024_Whitepaper_ROS_House_MLT_121124,refresh=true,168
12/18/24,AAO_SeQuel-Response_Q4-2024_Whitepaper_ROS_House_MLT_181224,refresh=true,110
12/18/24,AAO_Smartsheet_2024_HUB_ROS_House_MLT_221124,refresh=true,161
12/18/24,AAO_Smartsheet_2024_Whitepaper_ROS_House_MLT_131224,refresh=true,174
12/18/24,AAO_TeenVoice_Q4-2024_Whitepaper_ROS_House_MLT_081124,refresh=true,172
12/18/24,AAO_TikTok_Q4-2024_2595231_Content-Spons_MLT_111224 (195222),refresh=true,145
12/18/24,AAO_Walmart_Q3-Q4_2024_PD_ROS_US_MLT_230924_TEST,refresh=true,5
12/18/24,AAO_Wurl_2024_Webcast_ROS_House_MLT_091024,refresh=true,209
12/18/24,ANE_Marketing_Rising-Stars_MLT_251024,refresh=true,452
12/18/24,ANO_Ally_HPMH_231224 (194608)_TEST,refresh=true,2
12/18/24,ANO_Ally_UNRT_080724 (155186) (copy 1) (187287),refresh=true,1
12/18/24,ANO_COX-IMS_ANTD_PG_161224 (158687),refresh=true,"3,387"
12/18/24,ANO_Cox_RECS_RTLG_021224_Arc,refresh=true,141
12/18/24,ANO_HalfPage_Video_Mural_Test,refresh=true,18
12/18/24,ANO_House_US-Newsletters_MLT_230819 (copy 1),refresh=true,81
12/18/24,ANO_KPA_RECS_RTLG_021224_Arc,refresh=true,235
12/18/24,ANO_Marketing_ActivEngage-12092024_MLT_091224,refresh=true,65
12/18/24,ANO_Marketing_Best-Practices-at-NADA_MLT_071024 (copy 1),refresh=true,448
12/18/24,ANO_Marketing_CallRevu-12112024_MLT_111224,refresh=true,95
12/18/24,ANO_Marketing_Widewail-12172024_MLT_171224,refresh=true,491
12/18/24,ANO_Masthead_Test5,refresh=true,756
12/18/24,ANO_November_MidLeaderboard_RECS_Web_011124_TEST,refresh=true,8
12/18/24,ANO_Reynolds_FSTV_PG_161224 (150482),refresh=true,"4,213"
12/18/24,ANO_Reynolds_RSHP_011224 (150458),refresh=true,"1,746"
12/18/24,ANO_RolandBerger_OELG_131224,refresh=true,246
12/18/24,ANO_SAP_RECS_RTLG_011124_Arc,refresh=true,109
12/18/24,ANO_Stephens_DDTL_Index_021224   (188794),refresh=true,2
12/18/24,ANO_Urban-Science_RECS_RTLG_Arc_201124,refresh=true,134
12/18/24,ANO_Warrcloud_RSMR_011224 (194865),refresh=true,940
12/18/24,ANO_Warrcloud_SPTO_161224 (194849),refresh=true,16
12/18/24,CBO_Blocking-Pixel REC03 | REC04 | LB03,refresh=true,7
12/18/24,CBO_Blocking-Pixel_inline_Wintrust_072623,refresh=true,6
12/18/24,CBO_Blocking_Pixel_Native (AdUnit),refresh=true,1
12/18/24,CBO_City-of-Highland-Park_Home_Native_MLT_161224 (184532),refresh=true,"2,919"
12/18/24,CBO_City-of-Hope-Cancer-Center-Chicago_Article_SP_MLT_041124 (187205),refresh=true,32
12/18/24,CBO_House_Backfill_MLT_062218,refresh=true,221
12/18/24,CBO_House_Companies-on-the-Move_ROS_Bombora_010124,refresh=true,57
12/18/24,CBO_House_Crain-Currency-Evergreen-Brand-Awareness-Campaign_ROS_MLT_301024,refresh=true,240
12/18/24,CBO_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,214
12/18/24,CBO_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,334
12/18/24,CBO_House_Dining&Entertainment-Guide_Article_Native_170524,refresh=true,634
12/18/24,CBO_House_Dining&Entertainment-Guide_ROS_MLT_170524,refresh=true,272
12/18/24,CBO_House_Dining-and-Entertainment-Guide_ROS_Bombora_MLT_010124,refresh=true,6
12/18/24,CBO_House_Forum-Editorial-Promotion-Campaign_ROS_MLT_010724,refresh=true,306
12/18/24,CBO_House_Giving-Guide_ROS_MLT_200524,refresh=true,344
12/18/24,CBO_House_Green-Market-Report_ROS_MLT_030423,refresh=true,309
12/18/24,CBO_House_Lead-Gen-Campaign_Classifieds_ROS_Bombora_010124,refresh=true,345
12/18/24,CBO_House_MBA-Guide_ROS_MLT_011123,refresh=true,295
12/18/24,CBO_House_Meetings-and-Events-Guide-Promo_ROS_Bombora_MLT_150124,refresh=true,19
12/18/24,CBO_House_Notable-Litigators-&-Trial-Attorneys_ROS_MLT_121224,refresh=true,"1,026"
12/18/24,CBO_House_People-on-the-Move_ROS_Bombora_MLT_010124,refresh=true,37
12/18/24,CBO_House_Power-Breakfast_ROS_MLT_010124,refresh=true,325
12/18/24,CBO_Leadership-Greater-Chicago_Article_SP_MLT_091224 (194868),refresh=true,49
12/18/24,CBO_Leadership-Greater-Chicago_Article_SP_MLT_161224 (194869),refresh=true,51
12/18/24,CBO_Leadership-Greater-Chicago_Home_Native_MLT_161224 (190593),refresh=true,"2,989"
12/18/24,CBO_Wintrust_M10_SP_Article_161224_AV (168130),refresh=true,"5,103"
12/18/24,CCL_Cleveland-Guardians_Home_Native_161224 (193369),refresh=true,120
12/18/24,CCL_Downtown-Cleveland_Home_Native_MLT_161224 (194559),refresh=true,114
12/18/24,CCL_House_CCLB-Notable-Litigators-&-Trial-Attorneys_ROS_MLT_221124,refresh=true,186
12/18/24,CCL_House_CCLB-Notable-Litigators-&-Trial-Attorneys_ROS_Targeted_MLT_221124,refresh=true,1
12/18/24,CCL_House_Classifieds_ROS_MLT_Bombora_010124,refresh=true,177
12/18/24,CCL_House_Companies-on-the-Move_ROS_Bombora_MLT_010124,refresh=true,19
12/18/24,CCL_House_Companies-on-the-Move_ROS_MLT_190822,refresh=true,176
12/18/24,CCL_House_Crain-Currency-Evergreen-Brand-Awareness_ROS_MLT_301024,refresh=true,154
12/18/24,CCL_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,153
12/18/24,CCL_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,173
12/18/24,CCL_House_Dining-&-Entertainment_ROS_MLT_170524,refresh=true,194
12/18/24,CCL_House_Forum-Editorial_ROS_MLT_280224,refresh=true,175
12/18/24,CCL_House_Green-Market-Report_ROS_MLT_030423,refresh=true,158
12/18/24,CCL_House_People-on-the-Move_ROS_Bombora_MLT_010124,refresh=true,25
12/18/24,CCL_House_People-on-the-Move_ROS_MLT_190822,refresh=true,201
12/18/24,CCL_House_Power-Breakfast_ROS_MLT_010124,refresh=true,174
12/18/24,CCL_House_Women-of-Influence-Nominations_ROS_MLT_111224,refresh=true,222
12/18/24,CCL_Medical-Mutual_Home_Native_MLT_161224 (186990),refresh=true,97
12/18/24,CCL_Renner-Otto_Home_Native_MLT_111124 (188524),refresh=true,101
12/18/24,CDO_Delta-Dental_Article_SP_MLT_161224-141225 (197777),refresh=true,70
12/18/24,CDO_Delta-Dental_Featured-Native_MLT_161224-221224 (197778),refresh=true,208
12/18/24,CDO_Giving-Guide_Featured-Native_MLT_161224-221224,refresh=true,238
12/18/24,CDO_House_Classifieds_ROS_MLT_Bombora_010124-311224,refresh=true,151
12/18/24,CDO_House_Companies-on-the-Move_ROS_Bombora_MLT_010124-311224,refresh=true,10
12/18/24,CDO_House_Companies-on-the-Move_ROS_MLT_190822,refresh=true,148
12/18/24,CDO_House_Crain-Currency-Evergreen-Brand-Awareness_ROS_MLT_301024,refresh=true,128
12/18/24,CDO_House_Crain-Homes-Franklin_ROS_MLT_260424,refresh=true,100
12/18/24,CDO_House_Crain-Homes-Old-Salem_ROS_MLT_251024,refresh=true,144
12/18/24,CDO_House_Crain-Homes-Turtle-Ridge_ROS_MLT_230524,refresh=true,121
12/18/24,CDO_House_Crain-Homes-Westchester_ROS_MLT_010824,refresh=true,147
12/18/24,CDO_House_Crain`s-Detroit-Forum-Editorial_ROS_MLT_010324,refresh=true,162
12/18/24,CDO_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,149
12/18/24,CDO_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,163
12/18/24,CDO_House_Dining&Entertainment_ROS_MLT_170524,refresh=true,126
12/18/24,CDO_House_Green-Market-Report_ROS_MLT_030423-030523,refresh=true,115
12/18/24,CDO_House_Meetings-and-Events-Guide_ROS_Bombora_MLT_150124-311224,refresh=true,13
12/18/24,CDO_House_Notable-Litigators-and-Trial-Attorneys_ROS_MLT_111224,refresh=true,137
12/18/24,CDO_House_People-on-the-Move_ROS_Bombora_MLT_010124-311224,refresh=true,251
12/18/24,CDO_House_People-on-the-Move_ROS_MLT_190822,refresh=true,156
12/18/24,CDO_House_Power-Breakfast_ROS_MLT_010124-311224,refresh=true,111
12/18/24,CDO_Nothing-Bundt-Cakes_Article_Notable_SP_MLT_090924-090925 (183858),refresh=true,2
12/18/24,CDO_Oakland-County-Department-of-Economic-Development_Home_Native_MLT_161224-221224 (194528),refresh=true,502
12/18/24,CDO_The-Detroit-Zoo_Home_Native_MLT_161224-221224 (179160),refresh=true,484
12/18/24,CNY_Blocking-Pixel-970x250_Center Stage_(AdUnit),refresh=true,1
12/18/24,CNY_Chase-Business-Banking_Home_Native_MLT_161224 (198197),refresh=true,590
12/18/24,CNY_House_Blocking_Pixels (Content),refresh=true,1
12/18/24,CNY_House_Blocking_Pixels_REC-Any-inline_ads_AdUnit,refresh=true,7
12/18/24,CNY_House_Blocking_Pixels_REC_03-REC_20_Health-Pulse-Articles_02082023,refresh=true,1
12/18/24,CNY_House_Companies-on-the-Move_ROS_Evergreen_Bombora_010124,refresh=true,35
12/18/24,CNY_House_Crain-Currency-Evergreen-Brand-Awareness_ROS_MLT_301024,refresh=true,256
12/18/24,CNY_House_Crains-Career-Center_ROS_MLT_211022,refresh=true,162
12/18/24,CNY_House_Crains-Partner-Events_ROS_MLT_190822,refresh=true,275
12/18/24,CNY_House_GMR-Rescheduling-News_ROS_MLT_210524,refresh=true,1
12/18/24,CNY_House_Green-Market-Report_ROS_MLT_030423,refresh=true,244
12/18/24,CNY_House_Lead-Gen_Classifieds_ROS_Bombora_MLT_010124,refresh=true,251
12/18/24,CNY_House_Notable-Litigators-&-Trial-Attorneys_ROS_MLT_221124,refresh=true,332
12/18/24,CNY_House_People-on-the-Move_ROS_Bombora_MLT_010124,refresh=true,28
12/18/24,CNY_House_Power-Breakfast_ROS_MLT_010124,refresh=true,245
12/18/24,CNY_House_Power-Breakfast_ROS_MLT_171224,refresh=true,301
12/18/24,CNY_House_Women-of-Influence-Nominations_ROS_MLT_111224,refresh=true,299
12/18/24,CNY_TD-Bank_Home_Native_MLT_161224 (181498),refresh=true,583
12/18/24,CNY_Talkspace_Home_Native_MLT_161224 (191276),refresh=true,541
12/18/24,CNY_Thomson-Coburn_Home_Native_MLT_161224 (168831),refresh=true,580
12/18/24,MHO_Best-Places-to-Work-CFN_ROS_MLT_181124,refresh=true,674
12/18/24,MHO_Blocking_Web (GEO),refresh=true,8
12/18/24,MHO_CenterWell-Humana_Native_ROS_011224 (189616),refresh=true,63
12/18/24,MHO_Centers-Health-Care_Native_ROS_011224 (193473),refresh=true,48
12/18/24,MHO_Custom-Virtual-Briefing_ROS_MLT_121224,refresh=true,814
12/18/24,MHO_Design-Collective-By-Cintas_Native_ROS_011224 (180717),refresh=true,49
12/18/24,MHO_Health-Catalyst_Native_ROS_151224 (195002),refresh=true,42
12/18/24,MHO_HealthTrust_Native_ROS_151224 (187873),refresh=true,63
12/18/24,MHO_Innovators-Awards-CFN_INTERSTITIAL_181124,refresh=true,12
12/18/24,MHO_Innovators-Awards-CFN_ROS_MLT_181124,refresh=true,663
12/18/24,MHO_KMPG_Native_ROS_091224_TD (196963),refresh=true,52
12/18/24,MHO_Leading-Women-CFN_INTERSTITIAL_071024,refresh=true,12
12/18/24,MHO_Leading-Women-CFN_ROS_MLT_071024,refresh=true,642
12/18/24,MHO_Mental-Health-Virtual-Briefing_POST_EVENT_ROS_MLT_151124,refresh=true,632
12/18/24,MHO_The-2030-Playbook-Conference_INTERSTITIAL_111224,refresh=true,18
12/18/24,MHO_The-2030-Playbook-Conference_ROS_MLT_111224,refresh=true,841
12/18/24,PIO_Fidelity-Institutional_Article_SPONSOR_MLT_161224 (196738),refresh=true,"5,499"
12/18/24,PIO_House_Backfill_MLT_050421,refresh=true,207
12/18/24,PIO_House_Backfill_MLT_060624,refresh=true,227
12/18/24,PIO_House_Backfill_MLT_301024,refresh=true,200
12/18/24,PIO_House_HP-Section_Backfill_LB_02_060923,refresh=true,1
12/18/24,PIO_Investment-Insights-GSAM_ROS_NTV_01_161224,refresh=true,31
12/18/24,PIO_Investment-Insights-Morningstar_ROS_NTV_01_161224,refresh=true,34
12/18/24,PIO_Investment-Insights-ORIX_ROS_NTV_01_181124,refresh=true,53
12/18/24,PIO_Public-Pension-Supplement_ROS_NTV_01_091224,refresh=true,29
12/18/24,PIO_Real-Assets-Intel_ROS_NTV_01_181124,refresh=true,36
12/18/24,PIO_Strategy-Q&A-abpc_ROS_NTV_01_181124,refresh=true,26
12/18/24,PIO_Wellington-Management-Company_ROS_NTV_01_021224 (192140),refresh=true,22
12/18/24,PIO_post-conf-brief-MassMutual_ROS_NTV_01_181124,refresh=true,28
12/18/24,PNO_Engel-Machinery-Inc_Native_031224-020125,refresh=true,78
12/18/24,PNO_House-Marketing_Executive-Forum-2025_ROS_Billboard_970x250_071024-100325,refresh=true,95
12/18/24,PNO_House-Marketing_Executive-Forum-2025_ROS_REC_02_071024-100325,refresh=true,323
12/18/24,PNO_House-Marketing_Fictiv-Webinar_ROS_MLT_161224-140125,refresh=true,332
12/18/24,PNO_House-Marketing_K-Show-2025_ROS_MLT_111224-010425,refresh=true,376
12/18/24,PNO_House-Marketing_K-Show-2025_ROS_REC_02_111224-010425,refresh=true,328
12/18/24,PNO_House_Evergreen_ROS_2023,refresh=true,431
12/18/24,PNO_House_Executive-Forum-2025_ROS_MLT_071024-100325,refresh=true,317
12/18/24,PNO_Krauss-Maffei-Corporation_SPN_Article-guid_MLT_101224-101225,refresh=true,70
12/18/24,PNO_Krauss-Maffei_Native_101224-090125,refresh=true,76
12/18/24,PNO_LS-Mtron_Native_041224-030125,refresh=true,81
12/18/24,PNP_House-Evergreen-Backfill_MLT_0218,refresh=true,1
12/18/24,PNP_House-Marketing_Chinaplas-Contra_ROS_MLT_171024-180425,refresh=true,1
12/18/24,RPN_House-Marketing_GPS_ROS_MLT_061224-060325,refresh=true,47
12/18/24,RPN_House-Marketing_GPS_ROS_REC_02_061224-060325,refresh=true,9
12/18/24,RPN_House_Evergreen_ROS,refresh=true,208
12/18/24,TBO_House_Evergreen_ROS,refresh=true,322
12/19/24,AAO_Adobe_Q4-2024_2595491_Content-Spons_MLT_131224 (190453),refresh=true,9
12/19/24,AAO_Amazon_2024_2596366_Content-Spons_MLT_131224 (198212),refresh=true,3
12/19/24,AAO_Arc_First Impression Takeover,refresh=true,869
12/19/24,AAO_Arc_Homepage Takeover,refresh=true,37
12/19/24,AAO_Arc_House - Backfill,refresh=true,"1,140"
12/19/24,AAO_Arc_Native_NTV_01_Below7th_article,refresh=true,1
12/19/24,AAO_Arc_Native_NTV_02_BelowLastParagraph,refresh=true,8
12/19/24,AAO_Arc_Native_NTV_03_RightRail,refresh=true,8
12/19/24,AAO_Arc_Resource-Center-Mid-Leaderboard_Test,refresh=true,2
12/19/24,AAO_Audacy_2024_Webcast_ROS_House_MLT_261124,refresh=true,119
12/19/24,AAO_Audacy_2024_Webcast_ROS_House_MLT_281024,refresh=true,109
12/19/24,AAO_Audacy_2024_Whitepaper_ROS_House_MLT_071124,refresh=true,98
12/19/24,AAO_Audacy_2024_Whitepaper_ROS_House_MLT_091224,refresh=true,113
12/19/24,AAO_Celtra_2024_Webcast_ROS_House_MLT_270924,refresh=true,119
12/19/24,AAO_Clinch_2024_Webcast_ROS_House_MLT_291024,refresh=true,89
12/19/24,AAO_Disqo_2024_Webcast_ROS_House_MLT_100924,refresh=true,122
12/19/24,AAO_Disqo_2024_Whitepaper_ROS_House_MLT_151024,refresh=true,118
12/19/24,AAO_Ezoic_2024_2595326_Content-Spons_MLT_111224 (189909),refresh=true,5
12/19/24,AAO_House_Sponsored-Product-Cards_ROC_PCARD1+PCARD2,refresh=true,23
12/19/24,AAO_Kantar_2024_Whitepaper_ROS_House_MLT_141124,refresh=true,97
12/19/24,AAO_Klaviyo_2024_Whitepaper_ROS_House_MLT_161224,refresh=true,132
12/19/24,AAO_Meta_2024_Whitepaper_ROS_House_MLT_211124,refresh=true,94
12/19/24,AAO_Nativo_2024_Webcast_ROS_House_MLT_141024,refresh=true,118
12/19/24,AAO_Old-City-Media_2024_Webcast_ROS_House_MLT_051124,refresh=true,96
12/19/24,AAO_Pathlabs_Q4-2024_Webcast_ROS_House_MLT_161024,refresh=true,108
12/19/24,AAO_Premion_2024_2595461_Content-Spons_MLT_121224 (183679),refresh=true,14
12/19/24,AAO_Salesforce_Q4-2024_Whitepaper_ROS_House_MLT_121124,refresh=true,101
12/19/24,AAO_SeQuel-Response_Q4-2024_Whitepaper_ROS_House_MLT_181224,refresh=true,123
12/19/24,AAO_Smartsheet_2024_HUB_ROS_House_MLT_221124,refresh=true,91
12/19/24,AAO_Smartsheet_2024_Whitepaper_ROS_House_MLT_131224,refresh=true,114
12/19/24,AAO_TeenVoice_Q4-2024_Whitepaper_ROS_House_MLT_081124,refresh=true,106
12/19/24,AAO_TikTok_Q4-2024_2595231_Content-Spons_MLT_111224 (195222),refresh=true,45
12/19/24,AAO_Wurl_2024_Webcast_ROS_House_MLT_091024,refresh=true,99
12/19/24,ANE_Marketing_Rising-Stars_MLT_251024,refresh=true,196
12/19/24,ANE_Yura-Corporation_EUCC_MLT_261124 (153137),refresh=true,2
